Ts,Depth,WaterTemp,Heading,PilotLat,PilotLon,DroneLat,DroneLon,DroneNorthing,DroneEasting,BatteryLevel,Monotonic,ChlorophyllASensor-Temperature,ChlorophyllASensor-Temperature-unit,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity-unit,CrudeOilSensor-Temperature,CrudeOilSensor-Temperature-unit,CrudeOilSensor-CrudeOilFluorescenceIntensity,CrudeOilSensor-CrudeOilFluorescenceIntensity-unit,ConductivitySensor-Temperature,ConductivitySensor-Temperature-unit,ConductivitySensor-ActualConductivity,ConductivitySensor-ActualConductivity-unit,ConductivitySensor-SpecificConductivity,ConductivitySensor-SpecificConductivity-unit,ConductivitySensor-Salinity,ConductivitySensor-Salinity-unit,ConductivitySensor-Resistivity,ConductivitySensor-Resistivity-unit,ConductivitySensor-DensityOfWater,ConductivitySensor-DensityOfWater-unit,ConductivitySensor-TotalDissolvedSolids,ConductivitySensor-TotalDissolvedSolids-unit,TurbiditySensor-Turbidity,TurbiditySensor-Turbidity-unit,ProbeParameters-Temperature,ProbeParameters-Temperature-unit,ProbeParameters-ExternalVoltage,ProbeParameters-ExternalVoltage-unit
08/01/2025 14:51:03 +00:00,-0.043,21.7806721,278.6,50.2016083,-66.3852317,0,0,0,0,0.986024857,01/01/1970 00:02:01 +00:00,20.5794678,°C,0.001271825,RFU,20.5617676,°C,0,RFU,19.7408371,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9982594,g/cm³,0,ppt,0,NTU,19.7408371,°C,16.66,V
08/01/2025 14:51:04 +00:00,-0.051,21.7806721,278.8,50.2016083,-66.3852317,0,0,0,0,0.986024857,01/01/1970 00:02:02 +00:00,20.5794678,°C,0.001271825,RFU,20.5617676,°C,0,RFU,19.7408371,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9982594,g/cm³,0,ppt,0,NTU,19.7408371,°C,16.66,V
08/01/2025 14:51:05 +00:00,-0.048,21.7806721,278.4,50.2016083,-66.3852317,0,0,0,0,0.986024857,01/01/1970 00:02:03 +00:00,20.5687256,°C,0,RFU,20.576355,°C,0,RFU,19.8035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.99824667,g/cm³,0,ppt,0,NTU,19.8035,°C,16.615,V
08/01/2025 14:51:06 +00:00,-0.051,21.7806721,278.3,50.2016083,-66.3852317,0,0,0,0,0.986024857,01/01/1970 00:02:04 +00:00,20.5687256,°C,0,RFU,20.576355,°C,0,RFU,19.8035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.99824667,g/cm³,0,ppt,0,NTU,19.8035,°C,16.615,V
08/01/2025 14:51:07 +00:00,-0.049,21.7806721,278.5,50.2016083,-66.3852317,0,0,0,0,0.986024857,01/01/1970 00:02:05 +00:00,20.5687256,°C,0,RFU,20.576355,°C,0,RFU,19.8035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.99824667,g/cm³,0,ppt,0,NTU,19.8035,°C,16.615,V
08/01/2025 14:51:08 +00:00,-0.05,21.7632675,279,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:06 +00:00,20.5687256,°C,0,RFU,20.576355,°C,0,RFU,19.8035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.99824667,g/cm³,0,ppt,0,NTU,19.8035,°C,16.615,V
08/01/2025 14:51:09 +00:00,-0.051,21.7632675,279.1,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:07 +00:00,20.5687256,°C,0,RFU,20.576355,°C,0,RFU,19.8035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.99824667,g/cm³,0,ppt,0,NTU,19.8035,°C,16.615,V
08/01/2025 14:51:10 +00:00,-0.054,21.7632675,278.9,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:08 +00:00,20.5687256,°C,0,RFU,20.576355,°C,0,RFU,19.8035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.99824667,g/cm³,0,ppt,0,NTU,19.8035,°C,16.615,V
08/01/2025 14:51:11 +00:00,-0.049,21.7632675,279.2,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:09 +00:00,20.5687256,°C,0,RFU,20.576355,°C,0,RFU,19.8035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.99824667,g/cm³,0,ppt,0,NTU,19.8035,°C,16.615,V
08/01/2025 14:51:12 +00:00,-0.053,21.7632675,279.2,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:10 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:13 +00:00,-0.056,21.8098259,278.9,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:11 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:14 +00:00,-0.056,21.8098259,279,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:12 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:15 +00:00,-0.055,21.8098259,279.1,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:13 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:16 +00:00,-0.057,21.8098259,279.2,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:14 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:17 +00:00,-0.057,21.8098259,279.1,50.2016083,-66.3852317,0,0,0,0,0.985349655,01/01/1970 00:02:15 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:18 +00:00,-0.058,21.8760738,278.9,50.2016083,-66.3852317,0,0,0,0,0.9846746,01/01/1970 00:02:16 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:19 +00:00,-0.054,21.8760738,279.1,50.2016083,-66.3852317,0,0,0,0,0.9846746,01/01/1970 00:02:17 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:20 +00:00,-0.054,21.8760738,279.6,50.2016083,-66.3852317,0,0,0,0,0.9846746,01/01/1970 00:02:18 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:21 +00:00,-0.062,21.8760738,279.4,50.2016083,-66.3852317,0,0,0,0,0.9846746,01/01/1970 00:02:19 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:22 +00:00,-0.055,21.8760738,279.3,50.2016083,-66.3852317,0,0,0,0,0.9846746,01/01/1970 00:02:20 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:23 +00:00,-0.059,21.8869362,279.6,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:21 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:24 +00:00,-0.056,21.8869362,279.8,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:22 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:25 +00:00,-0.056,21.8869362,279.6,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:23 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:26 +00:00,-0.059,21.8869362,279.6,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:24 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:27 +00:00,-0.059,21.8869362,280.4,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:25 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:28 +00:00,-0.057,21.9002743,297.5,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:26 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:29 +00:00,-0.057,21.9002743,297.2,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:27 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:30 +00:00,-0.059,21.9002743,297.1,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:28 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:31 +00:00,-0.061,21.9002743,297,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:29 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:32 +00:00,-0.063,21.9002743,296.7,50.2016083,-66.3852317,0,0,0,0,0.983999431,01/01/1970 00:02:30 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:33 +00:00,-0.059,21.9493713,297.7,50.2016244,-66.3852529,0,0,0,0,0.9833243,01/01/1970 00:02:31 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:34 +00:00,-0.061,21.9493713,296.8,50.2016244,-66.3852529,0,0,0,0,0.9833243,01/01/1970 00:02:32 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:35 +00:00,-0.064,21.9493713,297.6,50.2016244,-66.3852529,0,0,0,0,0.9833243,01/01/1970 00:02:33 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:36 +00:00,-0.059,21.9493713,297.7,50.2016244,-66.3852529,0,0,0,0,0.9833243,01/01/1970 00:02:34 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:37 +00:00,-0.064,21.9493713,297.5,50.2016244,-66.3852529,0,0,0,0,0.9833243,01/01/1970 00:02:35 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:38 +00:00,-0.06,21.9875431,297.4,50.2016467,-66.3852268,0,0,0,0,0.9833243,01/01/1970 00:02:36 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:39 +00:00,-0.071,21.9875431,297.7,50.2016467,-66.3852268,0,0,0,0,0.9833243,01/01/1970 00:02:37 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:40 +00:00,-0.069,21.9875431,297.7,50.2016467,-66.3852268,0,0,0,0,0.9833243,01/01/1970 00:02:39 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:41 +00:00,-0.066,21.9875431,297.4,50.2016467,-66.3852268,0,0,0,0,0.9833243,01/01/1970 00:02:40 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:42 +00:00,-0.066,21.9875431,297.2,50.2016467,-66.3852268,0,0,0,0,0.9833243,01/01/1970 00:02:41 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:43 +00:00,-0.064,21.9990387,297.5,50.2016433,-66.385225,0,0,0,0,0.9833243,01/01/1970 00:02:42 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:44 +00:00,-0.064,21.9990387,297.4,50.2016433,-66.385225,0,0,0,0,0.9833243,01/01/1970 00:02:43 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:45 +00:00,-0.068,21.9990387,296.9,50.2016433,-66.385225,0,0,0,0,0.9833243,01/01/1970 00:02:44 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:46 +00:00,-0.07,21.9990387,297,50.2016433,-66.385225,0,0,0,0,0.9833243,01/01/1970 00:02:45 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:47 +00:00,-0.065,21.9990387,297.2,50.2016433,-66.385225,0,0,0,0,0.9833243,01/01/1970 00:02:46 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:48 +00:00,-0.067,22.04445,297.8,50.20164,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:02:47 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:49 +00:00,-0.068,22.04445,297.6,50.20164,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:02:48 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:50 +00:00,-0.07,22.04445,297.6,50.20164,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:02:49 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:51 +00:00,-0.073,22.04445,297.8,50.20164,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:02:50 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:52 +00:00,-0.066,22.04445,297.7,50.20164,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:02:51 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:53 +00:00,-0.059,22.0253029,297.5,50.2016417,-66.38523,0,0,0,0,0.9826492,01/01/1970 00:02:52 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:54 +00:00,-0.07,22.0253029,297,50.2016417,-66.38523,0,0,0,0,0.9826492,01/01/1970 00:02:53 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:55 +00:00,-0.072,22.0253029,297.4,50.2016417,-66.38523,0,0,0,0,0.9826492,01/01/1970 00:02:54 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:56 +00:00,-0.073,22.0253029,297.3,50.2016417,-66.38523,0,0,0,0,0.9826492,01/01/1970 00:02:55 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:57 +00:00,-0.07,22.0253029,297.1,50.2016417,-66.38523,0,0,0,0,0.9826492,01/01/1970 00:02:56 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:58 +00:00,-0.079,22.0716038,297.4,50.2016417,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:02:57 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:51:59 +00:00,-0.074,22.0716038,297.6,50.2016417,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:02:58 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:52:00 +00:00,-0.078,22.0716038,297.5,50.2016417,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:02:59 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:52:01 +00:00,-0.071,22.0716038,297.3,50.2016417,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:03:00 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:52:02 +00:00,-0.073,22.1127911,297.4,50.2016417,-66.3852283,0,0,0,0,0.9826492,01/01/1970 00:03:01 +00:00,20.5617371,°C,0.00341668469,RFU,20.5898132,°C,0,RFU,19.8395576,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.998239338,g/cm³,0,ppt,0,NTU,19.8395576,°C,16.597,V
08/01/2025 14:52:03 +00:00,-0.074,22.1127911,297.5,50.2016433,-66.3852204,0,0,0,0,0.981974065,01/01/1970 00:03:02 +00:00,20.3539734,°C,0.00366301439,RFU,20.3335876,°C,0,RFU,19.424593,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.998323262,g/cm³,0,ppt,0,NTU,19.424593,°C,16.633,V
08/01/2025 14:52:04 +00:00,-0.073,22.1127911,297.6,50.2016433,-66.3852204,0,0,0,0,0.981974065,01/01/1970 00:03:03 +00:00,20.3539734,°C,0.00366301439,RFU,20.3335876,°C,0,RFU,19.424593,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.998323262,g/cm³,0,ppt,0,NTU,19.424593,°C,16.633,V
08/01/2025 14:52:05 +00:00,-0.071,22.1127911,297.4,50.2016433,-66.3852204,0,0,0,0,0.981974065,01/01/1970 00:03:04 +00:00,20.3539734,°C,0.00366301439,RFU,20.3335876,°C,0,RFU,19.424593,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.998323262,g/cm³,0,ppt,0,NTU,19.424593,°C,16.633,V
08/01/2025 14:52:06 +00:00,-0.074,22.1127911,297.7,50.2016433,-66.3852204,0,0,0,0,0.981974065,01/01/1970 00:03:05 +00:00,20.3539734,°C,0.00366301439,RFU,20.3335876,°C,0,RFU,19.424593,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.998323262,g/cm³,0,ppt,0,NTU,19.424593,°C,16.633,V
08/01/2025 14:52:07 +00:00,-0.078,22.1016121,297.5,50.2016433,-66.3852204,0,0,0,0,0.981974065,01/01/1970 00:03:06 +00:00,20.3539734,°C,0.00366301439,RFU,20.3335876,°C,0,RFU,19.424593,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.998323262,g/cm³,0,ppt,0,NTU,19.424593,°C,16.633,V
08/01/2025 14:52:08 +00:00,-0.075,22.1016121,297.6,50.2016417,-66.3852183,0,0,0,0,0.981974065,01/01/1970 00:03:07 +00:00,20.3539734,°C,0.00366301439,RFU,20.3335876,°C,0,RFU,19.424593,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.998323262,g/cm³,0,ppt,0,NTU,19.424593,°C,16.633,V
08/01/2025 14:52:09 +00:00,-0.08,22.1016121,297.8,50.2016417,-66.3852183,0,0,0,0,0.981974065,01/01/1970 00:03:08 +00:00,20.3197937,°C,0.00181444339,RFU,20.3004761,°C,0,RFU,19.3186665,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9983444,g/cm³,0,ppt,0,NTU,19.3186665,°C,16.624,V
