Ts,Depth,Altitude,WaterTemp,Heading,PilotLat,PilotLon,DroneLat,DroneLon,DroneNorthing,DroneEasting,BatteryLevel,Monotonic,ChlorophyllASensor-Temperature,ChlorophyllASensor-Temperature-unit,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity-unit,CrudeOilSensor-Temperature,CrudeOilSensor-Temperature-unit,CrudeOilSensor-CrudeOilFluorescenceIntensity,CrudeOilSensor-CrudeOilFluorescenceIntensity-unit,ConductivitySensor-Temperature,ConductivitySensor-Temperature-unit,ConductivitySensor-ActualConductivity,ConductivitySensor-ActualConductivity-unit,ConductivitySensor-SpecificConductivity,ConductivitySensor-SpecificConductivity-unit,ConductivitySensor-Salinity,ConductivitySensor-Salinity-unit,ConductivitySensor-Resistivity,ConductivitySensor-Resistivity-unit,ConductivitySensor-DensityOfWater,ConductivitySensor-DensityOfWater-unit,ConductivitySensor-TotalDissolvedSolids,ConductivitySensor-TotalDissolvedSolids-unit,TurbiditySensor-Turbidity,TurbiditySensor-Turbidity-unit,ProbeParameters-Temperature,ProbeParameters-Temperature-unit,ProbeParameters-ExternalVoltage,ProbeParameters-ExternalVoltage-unit
08/07/2025 14:14:09 +00:00,-0.042,0,24.94927,113.2,50.20180666666667,-66.384988333333325,0,0,0,0,0.9690677,01/01/1970 00:02:03 +00:00,21.7060852,°C,0.00123920687,RFU,21.462677,°C,0,RFU,21.5036869,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997884333,g/cm³,0,ppt,0,NTU,21.5036869,°C,16.597,V
08/07/2025 14:14:10 +00:00,-0.044,0,24.94927,113.3,50.20180666666667,-66.384988333333325,0,0,0,0,0.9690677,01/01/1970 00:02:04 +00:00,21.690033,°C,0.0031952227,RFU,21.4632874,°C,0,RFU,21.4134464,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.99790436,g/cm³,0,ppt,0,NTU,21.4134464,°C,16.597,V
08/07/2025 14:14:11 +00:00,-0.046,0,24.94927,112.8,50.20180666666667,-66.384988333333325,0,0,0,0,0.9690677,01/01/1970 00:02:05 +00:00,21.690033,°C,0.0031952227,RFU,21.4632874,°C,0,RFU,21.4134464,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.99790436,g/cm³,0,ppt,0,NTU,21.4134464,°C,16.597,V
08/07/2025 14:14:12 +00:00,-0.045,0,24.9821739,112.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:06 +00:00,21.690033,°C,0.0031952227,RFU,21.4632874,°C,0,RFU,21.4134464,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.99790436,g/cm³,0,ppt,0,NTU,21.4134464,°C,16.597,V
08/07/2025 14:14:13 +00:00,-0.044,0,24.9821739,112.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:07 +00:00,21.690033,°C,0.0031952227,RFU,21.4632874,°C,0,RFU,21.4134464,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.99790436,g/cm³,0,ppt,0,NTU,21.4134464,°C,16.597,V
08/07/2025 14:14:14 +00:00,-0.049,0,24.9821739,113.3,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:08 +00:00,21.690033,°C,0.0031952227,RFU,21.4632874,°C,0,RFU,21.4134464,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.99790436,g/cm³,0,ppt,0,NTU,21.4134464,°C,16.597,V
08/07/2025 14:14:15 +00:00,-0.044,0,24.9821739,113,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:09 +00:00,21.690033,°C,0.0031952227,RFU,21.4632874,°C,0,RFU,21.4134464,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.99790436,g/cm³,0,ppt,0,NTU,21.4134464,°C,16.597,V
08/07/2025 14:14:16 +00:00,-0.042,0,24.9821739,113.3,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:10 +00:00,21.690033,°C,0.0031952227,RFU,21.4632874,°C,0,RFU,21.4134464,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.99790436,g/cm³,0,ppt,0,NTU,21.4134464,°C,16.597,V
08/07/2025 14:14:17 +00:00,-0.043,0,25.0055275,113.6,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:11 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:18 +00:00,-0.049,0,25.0055275,113.6,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:12 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:19 +00:00,-0.037,0,25.0055275,113.3,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:13 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:20 +00:00,-0.042,0,25.0055275,113.5,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:14 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:21 +00:00,-0.047,0,25.0055275,113.8,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:15 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:22 +00:00,-0.047,0,25.0327511,113.5,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:16 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:23 +00:00,-0.046,0,25.0327511,113.4,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:17 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:24 +00:00,-0.051,0,25.0327511,113.7,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:18 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:25 +00:00,-0.052,0,25.0327511,250.3,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:19 +00:00,21.6756287,°C,0.00204015826,RFU,21.4571838,°C,0,RFU,21.32901,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997922957,g/cm³,0,ppt,0,NTU,21.32901,°C,16.624,V
08/07/2025 14:14:26 +00:00,-0.047,0,25.0327511,279.4,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:20 +00:00,21.64978,°C,0.00215770048,RFU,21.41922,°C,0,RFU,21.2367058,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979433,g/cm³,0,ppt,0,NTU,21.2367058,°C,16.588,V
08/07/2025 14:14:27 +00:00,-0.05,0,25.025135,291.2,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:21 +00:00,21.64978,°C,0.00215770048,RFU,21.41922,°C,0,RFU,21.2367058,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979433,g/cm³,0,ppt,0,NTU,21.2367058,°C,16.588,V
08/07/2025 14:14:28 +00:00,-0.046,0,25.025135,292.5,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:22 +00:00,21.64978,°C,0.00215770048,RFU,21.41922,°C,0,RFU,21.2367058,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979433,g/cm³,0,ppt,0,NTU,21.2367058,°C,16.588,V
08/07/2025 14:14:29 +00:00,-0.049,0,25.025135,308,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:23 +00:00,21.64978,°C,0.00215770048,RFU,21.41922,°C,0,RFU,21.2367058,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979433,g/cm³,0,ppt,0,NTU,21.2367058,°C,16.588,V
08/07/2025 14:14:30 +00:00,-0.049,0,25.025135,314.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:24 +00:00,21.64978,°C,0.00215770048,RFU,21.41922,°C,0,RFU,21.2367058,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979433,g/cm³,0,ppt,0,NTU,21.2367058,°C,16.588,V
08/07/2025 14:14:31 +00:00,-0.051,0,25.025135,313.6,50.20180666666667,-66.384988333333325,0,0,0,0,0.9683917,01/01/1970 00:02:25 +00:00,21.64978,°C,0.00215770048,RFU,21.41922,°C,0,RFU,21.2367058,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979433,g/cm³,0,ppt,0,NTU,21.2367058,°C,16.588,V
08/07/2025 14:14:32 +00:00,-0.052,0,25.088625,313.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:26 +00:00,21.6308289,°C,0.00274611055,RFU,21.3931885,°C,0,RFU,21.2631035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979374,g/cm³,0,ppt,0,NTU,21.2631035,°C,16.579,V
08/07/2025 14:14:33 +00:00,-0.047,0,25.088625,314.2,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:27 +00:00,21.6308289,°C,0.00274611055,RFU,21.3931885,°C,0,RFU,21.2631035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979374,g/cm³,0,ppt,0,NTU,21.2631035,°C,16.579,V
08/07/2025 14:14:34 +00:00,-0.048,0,25.088625,314.5,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:28 +00:00,21.6308289,°C,0.00274611055,RFU,21.3931885,°C,0,RFU,21.2631035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979374,g/cm³,0,ppt,0,NTU,21.2631035,°C,16.579,V
08/07/2025 14:14:35 +00:00,-0.054,0,25.088625,314.2,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:29 +00:00,21.6308289,°C,0.00274611055,RFU,21.3931885,°C,0,RFU,21.2631035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979374,g/cm³,0,ppt,0,NTU,21.2631035,°C,16.579,V
08/07/2025 14:14:36 +00:00,-0.056,0,25.088625,314.1,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:30 +00:00,21.6308289,°C,0.00274611055,RFU,21.3931885,°C,0,RFU,21.2631035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979374,g/cm³,0,ppt,0,NTU,21.2631035,°C,16.579,V
08/07/2025 14:14:37 +00:00,-0.051,0,25.108139,314.6,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:31 +00:00,21.6308289,°C,0.00274611055,RFU,21.3931885,°C,0,RFU,21.2631035,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.9979374,g/cm³,0,ppt,0,NTU,21.2631035,°C,16.579,V
08/07/2025 14:14:38 +00:00,-0.052,0,25.108139,314.6,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:32 +00:00,21.6245728,°C,0.002409579,RFU,21.3939819,°C,0,RFU,21.2770271,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979344,g/cm³,0,ppt,0,NTU,21.2770271,°C,16.597,V
08/07/2025 14:14:39 +00:00,-0.054,0,25.108139,314.4,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:33 +00:00,21.6245728,°C,0.002409579,RFU,21.3939819,°C,0,RFU,21.2770271,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979344,g/cm³,0,ppt,0,NTU,21.2770271,°C,16.597,V
08/07/2025 14:14:40 +00:00,-0.056,0,25.108139,314.5,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:34 +00:00,21.6245728,°C,0.002409579,RFU,21.3939819,°C,0,RFU,21.2770271,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979344,g/cm³,0,ppt,0,NTU,21.2770271,°C,16.597,V
08/07/2025 14:14:41 +00:00,-0.056,0,25.108139,327.8,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:35 +00:00,21.6245728,°C,0.002409579,RFU,21.3939819,°C,0,RFU,21.2770271,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979344,g/cm³,0,ppt,0,NTU,21.2770271,°C,16.597,V
08/07/2025 14:14:42 +00:00,-0.057,0,25.1328545,27.2,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:36 +00:00,21.6245728,°C,0.002409579,RFU,21.3939819,°C,0,RFU,21.2770271,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979344,g/cm³,0,ppt,0,NTU,21.2770271,°C,16.597,V
08/07/2025 14:14:43 +00:00,-0.061,0,25.1328545,131,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:37 +00:00,21.6245728,°C,0.002409579,RFU,21.3939819,°C,0,RFU,21.2770271,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979344,g/cm³,0,ppt,0,NTU,21.2770271,°C,16.597,V
08/07/2025 14:14:44 +00:00,-0.056,0,25.1328545,236.5,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:38 +00:00,21.6245728,°C,0.002409579,RFU,21.3939819,°C,0,RFU,21.2770271,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979344,g/cm³,0,ppt,0,NTU,21.2770271,°C,16.597,V
08/07/2025 14:14:45 +00:00,-0.057,0,25.1328545,299.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:39 +00:00,21.625824,°C,0.000626251334,RFU,21.4052124,°C,0,RFU,21.26932,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997936,g/cm³,0,ppt,0,NTU,21.26932,°C,16.579,V
08/07/2025 14:14:46 +00:00,-0.062,0,25.1328545,312.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:40 +00:00,21.625824,°C,0.000626251334,RFU,21.4052124,°C,0,RFU,21.26932,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997936,g/cm³,0,ppt,0,NTU,21.26932,°C,16.579,V
08/07/2025 14:14:47 +00:00,-0.057,0,25.160902,317,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:41 +00:00,21.625824,°C,0.000626251334,RFU,21.4052124,°C,0,RFU,21.26932,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997936,g/cm³,0,ppt,0,NTU,21.26932,°C,16.579,V
08/07/2025 14:14:48 +00:00,-0.058,0,25.160902,327.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:42 +00:00,21.625824,°C,0.000626251334,RFU,21.4052124,°C,0,RFU,21.26932,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997936,g/cm³,0,ppt,0,NTU,21.26932,°C,16.579,V
08/07/2025 14:14:49 +00:00,-0.064,0,25.160902,328.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:43 +00:00,21.625824,°C,0.000626251334,RFU,21.4052124,°C,0,RFU,21.26932,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997936,g/cm³,0,ppt,0,NTU,21.26932,°C,16.579,V
08/07/2025 14:14:50 +00:00,-0.061,0,25.160902,329.4,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:44 +00:00,21.625824,°C,0.000626251334,RFU,21.4052124,°C,0,RFU,21.26932,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997936,g/cm³,0,ppt,0,NTU,21.26932,°C,16.579,V
08/07/2025 14:14:51 +00:00,-0.059,0,25.160902,329.7,50.20180666666667,-66.384988333333325,0,0,0,0,0.96771574,01/01/1970 00:02:45 +00:00,21.61792,°C,0.0015712704,RFU,21.4072876,°C,0,RFU,21.1680946,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997958243,g/cm³,0,ppt,0,NTU,21.1680946,°C,16.579,V
08/07/2025 14:14:52 +00:00,-0.057,0,25.1802883,330,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:46 +00:00,21.61792,°C,0.0015712704,RFU,21.4072876,°C,0,RFU,21.1680946,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997958243,g/cm³,0,ppt,0,NTU,21.1680946,°C,16.579,V
08/07/2025 14:14:53 +00:00,-0.059,0,25.1802883,328.7,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:47 +00:00,21.61792,°C,0.0015712704,RFU,21.4072876,°C,0,RFU,21.1680946,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997958243,g/cm³,0,ppt,0,NTU,21.1680946,°C,16.579,V
08/07/2025 14:14:54 +00:00,-0.066,0,25.1802883,322.5,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:48 +00:00,21.61792,°C,0.0015712704,RFU,21.4072876,°C,0,RFU,21.1680946,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997958243,g/cm³,0,ppt,0,NTU,21.1680946,°C,16.579,V
08/07/2025 14:14:55 +00:00,-0.065,0,25.1802883,317.9,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:49 +00:00,21.61792,°C,0.0015712704,RFU,21.4072876,°C,0,RFU,21.1680946,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997958243,g/cm³,0,ppt,0,NTU,21.1680946,°C,16.579,V
08/07/2025 14:14:56 +00:00,-0.068,0,25.1802883,357.7,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:50 +00:00,21.61792,°C,0.0015712704,RFU,21.4072876,°C,0,RFU,21.1680946,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997958243,g/cm³,0,ppt,0,NTU,21.1680946,°C,16.579,V
08/07/2025 14:14:57 +00:00,-0.07,0,25.2158546,94.3,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:51 +00:00,21.6015625,°C,0.00138255139,RFU,21.4059143,°C,0,RFU,21.1875343,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997953951,g/cm³,0,ppt,0,NTU,21.1875343,°C,16.597,V
08/07/2025 14:14:58 +00:00,-0.066,0,25.2158546,177.7,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:52 +00:00,21.6015625,°C,0.00138255139,RFU,21.4059143,°C,0,RFU,21.1875343,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997953951,g/cm³,0,ppt,0,NTU,21.1875343,°C,16.597,V
08/07/2025 14:14:59 +00:00,-0.063,0,25.2158546,316.8,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:54 +00:00,21.6015625,°C,0.00138255139,RFU,21.4059143,°C,0,RFU,21.1875343,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997953951,g/cm³,0,ppt,0,NTU,21.1875343,°C,16.597,V
08/07/2025 14:15:00 +00:00,-0.064,0,25.2158546,57.4,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:55 +00:00,21.6015625,°C,0.00138255139,RFU,21.4059143,°C,0,RFU,21.1875343,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997953951,g/cm³,0,ppt,0,NTU,21.1875343,°C,16.597,V
08/07/2025 14:15:01 +00:00,-0.062,0,25.2158546,110.2,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:56 +00:00,21.6015625,°C,0.00138255139,RFU,21.4059143,°C,0,RFU,21.1875343,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997953951,g/cm³,0,ppt,0,NTU,21.1875343,°C,16.597,V
08/07/2025 14:15:02 +00:00,-0.073,0,25.22477,109.6,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:57 +00:00,21.6015625,°C,0.00138255139,RFU,21.4059143,°C,0,RFU,21.1875343,°C,0,μS/cm,0,μS/cm,0,PSU,1E+07,Ω-cm,0.997953951,g/cm³,0,ppt,0,NTU,21.1875343,°C,16.597,V
08/07/2025 14:15:03 +00:00,-0.064,0,25.22477,110,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:58 +00:00,21.5895386,°C,0.00299013848,RFU,21.4102783,°C,0,RFU,21.1266479,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979673,g/cm³,0,ppt,0,NTU,21.1266479,°C,16.615,V
08/07/2025 14:15:04 +00:00,-0.075,0,25.22477,118.8,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:02:59 +00:00,21.5895386,°C,0.00299013848,RFU,21.4102783,°C,0,RFU,21.1266479,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979673,g/cm³,0,ppt,0,NTU,21.1266479,°C,16.615,V
08/07/2025 14:15:05 +00:00,-0.07,0,25.22477,116.1,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:03:00 +00:00,21.5895386,°C,0.00299013848,RFU,21.4102783,°C,0,RFU,21.1266479,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979673,g/cm³,0,ppt,0,NTU,21.1266479,°C,16.615,V
08/07/2025 14:15:06 +00:00,-0.075,0,25.22477,103.3,50.20180666666667,-66.384988333333325,0,0,0,0,0.9670398,01/01/1970 00:03:01 +00:00,21.5895386,°C,0.00299013848,RFU,21.4102783,°C,0,RFU,21.1266479,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979673,g/cm³,0,ppt,0,NTU,21.1266479,°C,16.615,V
08/07/2025 14:15:07 +00:00,-0.073,0,25.2307663,144.7,50.20180666666667,-66.384988333333325,0,0,0,0,0.9663638,01/01/1970 00:03:02 +00:00,21.5895386,°C,0.00299013848,RFU,21.4102783,°C,0,RFU,21.1266479,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979673,g/cm³,0,ppt,0,NTU,21.1266479,°C,16.615,V
08/07/2025 14:15:08 +00:00,-0.075,0,25.2307663,151.8,50.20180666666667,-66.384988333333325,0,0,0,0,0.9663638,01/01/1970 00:03:03 +00:00,21.5895386,°C,0.00299013848,RFU,21.4102783,°C,0,RFU,21.1266479,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.9979673,g/cm³,0,ppt,0,NTU,21.1266479,°C,16.615,V
08/07/2025 14:15:09 +00:00,-0.072,0,25.2307663,239,50.20180666666667,-66.384988333333325,0,0,0,0,0.9663638,01/01/1970 00:03:04 +00:00,21.5563049,°C,0.00195635785,RFU,21.3981934,°C,0,RFU,21.2045612,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997950256,g/cm³,0,ppt,0,NTU,21.2045612,°C,16.597,V
08/07/2025 14:15:10 +00:00,-0.069,0,25.2307663,340.2,50.20180666666667,-66.384988333333325,0,0,0,0,0.9663638,01/01/1970 00:03:05 +00:00,21.5563049,°C,0.00195635785,RFU,21.3981934,°C,0,RFU,21.2045612,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997950256,g/cm³,0,ppt,0,NTU,21.2045612,°C,16.597,V
08/07/2025 14:15:11 +00:00,-0.073,0,25.2307663,79.8,50.20180666666667,-66.384988333333325,0,0,0,0,0.9663638,01/01/1970 00:03:06 +00:00,21.5563049,°C,0.00195635785,RFU,21.3981934,°C,0,RFU,21.2045612,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997950256,g/cm³,0,ppt,0,NTU,21.2045612,°C,16.597,V
08/07/2025 14:15:12 +00:00,-0.069,0,25.23946,111.7,50.20180666666667,-66.384988333333325,0,0,0,0,0.9663638,01/01/1970 00:03:07 +00:00,21.5563049,°C,0.00195635785,RFU,21.3981934,°C,0,RFU,21.2045612,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997950256,g/cm³,0,ppt,0,NTU,21.2045612,°C,16.597,V
08/07/2025 14:15:13 +00:00,-0.072,0,25.23946,120.7,50.20180666666667,-66.384988333333325,0,0,0,0,0.9663638,01/01/1970 00:03:08 +00:00,21.5563049,°C,0.00195635785,RFU,21.3981934,°C,0,RFU,21.2045612,°C,0,μS/cm,0,μS/cm,2.32830644E-10,PSU,1E+07,Ω-cm,0.997950256,g/cm³,0,ppt,0,NTU,21.2045612,°C,16.597,V
